путь,категории_ПДн,количество_находок,УЗ,формат_файла
/home/termit/dataset/Прочее/%D0%A0%D0%90%D0%A1_152-%D1%80.pdf,ФИО:24,24,4,pdf
/home/termit/dataset/Прочее/44.04.01_sov_obr.pdf,ФИО:145; Дата рождения:2,147,3,pdf
/home/termit/dataset/Прочее/protokol_25.pdf,ФИО:124; Телефон:1; Email:1; Адрес:1,127,3,pdf
/home/termit/dataset/Прочее/m_lit.pdf,ФИО:78; Расовая/национальная принадлежность:1,79,1,pdf
/home/termit/dataset/Прочее/Информация о результатах приема 2024.pdf,ФИО:349; Здоровье:3,352,1,pdf
/home/termit/dataset/Прочее/mc201109.pdf,ФИО:175; Email:12; Дата рождения:21,208,3,pdf
/home/termit/dataset/Прочее/43.04.01_programm_mag_2025.pdf,ФИО:356; Здоровье:1; Расовая/национальная принадлежность:1,358,1,pdf
/home/termit/dataset/Прочее/200_bak_Urmosh.docx,ФИО:7,7,4,docx
/home/termit/dataset/Прочее/upr_izm.pdf,ФИО:129; Адрес:1; Здоровье:8,138,1,pdf
/home/termit/dataset/Прочее/Theory%20and%20methodology%20of%20research%20and%20teaching%20in%20hospitality%20industry.pdf,Email:5,5,4,pdf
/home/termit/dataset/Прочее/Instr_test_2025.pdf,ФИО:119,119,3,pdf
/home/termit/dataset/Прочее/44.04.01_nast.pdf,ФИО:387; Здоровье:1,388,1,pdf
/home/termit/dataset/Прочее/SoE_Brochure_2025.pdf,Email:1,1,4,pdf
/home/termit/dataset/Прочее/Реестр экскурсоводов 2024_ 02.12.2024.pdf,ФИО:282; Телефон:39; Email:29; Дата рождения:35; Адрес:2; Расовая/национальная принадлежность:1,388,1,pdf
/home/termit/dataset/Прочее/rasp2190-p_20121126.pdf,ФИО:1908; Здоровье:2; Расовая/национальная принадлежность:1,1911,1,pdf
/home/termit/dataset/Прочее/Course%20syllabus_Soviet%20Science%20and%20Science%20in%20Modern%20Russia_2022.pdf,Email:1,1,4,pdf
/home/termit/dataset/Прочее/rasp1426-p_20140814.pdf,ФИО:395; Дата рождения:1; Расовая/национальная принадлежность:1,397,1,pdf
/home/termit/dataset/Прочее/sved_o_d_f_m_2014.docx,ФИО:92; Расовая/национальная принадлежность:3,95,1,docx
/home/termit/dataset/Прочее/fis_podg_ino.pdf,ФИО:209; Дата рождения:5,214,3,pdf
/home/termit/dataset/Прочее/pravila-vnutrennego-trudovogo-rasporyadka-bgtu.pdf,ФИО:920; Дата рождения:4,924,3,pdf
/home/termit/dataset/Прочее/39.04.02.pdf,ФИО:543; Здоровье:2; Религия/политика:1,546,1,pdf
/home/termit/dataset/Прочее/%D0%9F%D0%9F_2025_19.01.2025_%D0%B8%D1%82%D0%BE%D0%B31.pdf,ФИО:2975; Телефон:16; Email:3; Дата рождения:4; Адрес:4; Здоровье:2; Расовая/национальная принадлежность:39,3043,1,pdf
/home/termit/dataset/Прочее/pfhd_2024.pdf,ФИО:345; Телефон:1; Дата рождения:2; ИНН:1,349,3,pdf
/home/termit/dataset/Прочее/Tourism%20development.pdf,Email:1,1,4,pdf
/home/termit/dataset/Прочее/5.2.4.pdf,ФИО:288; Дата рождения:2,290,3,pdf
/home/termit/dataset/Прочее/Course%20syllabus_Culture%20and%20Philosophy%20of%20Ancient%20Greece%20in%20Russian%20studies%20of%20Classics_2022.pdf,Email:1,1,4,pdf
/home/termit/dataset/Прочее/%D0%9F%D0%A3%D0%91%D0%9B%D0%98%D0%A7%D0%9D%D0%AB%D0%99%20%D0%9E%D0%A2%D0%A7%D0%81%D0%A2%20%D0%A2%D0%9A%20%D0%AE%D0%A4%D0%A3%202020_0.pdf,ФИО:542; Телефон:4; Email:1; Дата рождения:8; Адрес:1,556,3,pdf
/home/termit/dataset/Прочее/07.04.01.pdf,ФИО:99; Адрес:4; Расовая/национальная принадлежность:1,104,1,pdf
/home/termit/dataset/Прочее/5.3.2.pdf,ФИО:308; Здоровье:3,311,1,pdf
/home/termit/dataset/Прочее/П71-ОД_37.04.01 Психология.pdf,ФИО:248; Дата рождения:2; Здоровье:1,251,1,pdf
/home/termit/dataset/Прочее/44.04.01_spanish.pdf,ФИО:162; Расовая/национальная принадлежность:1,163,1,pdf
/home/termit/dataset/Прочее/2.2.14.pdf,ФИО:283; Адрес:1; Здоровье:5,289,1,pdf
/home/termit/dataset/Прочее/Wiley.docx,ФИО:4,4,4,docx
/home/termit/dataset/Прочее/44.04.01_rukov.pdf,ФИО:168,168,3,pdf
/home/termit/dataset/Прочее/050304_B_3_31082020.pdf,ФИО:637; Здоровье:1,638,1,pdf
/home/termit/dataset/Прочее/besp_s.pdf,ФИО:181; Дата рождения:1; Адрес:2,184,3,pdf
/home/termit/dataset/Прочее/%D0%9E%D0%B1%D1%8A%D0%B5%D0%BA%D1%82%D1%8B_%D0%B2%D0%BE%D1%81%D0%BF%D0%B8%D1%82%D0%B0%D0%BD%D0%B8%D1%8F.pdf,ФИО:6; Адрес:12,18,4,pdf
/home/termit/dataset/Прочее/44_04_02_obr_sred.pdf,ФИО:199,199,3,pdf
/home/termit/dataset/Прочее/sved_o_d_f_n_2014.doc,ФИО:9,9,4,doc
/home/termit/dataset/Прочее/sved_o_d_k_2015.xls,ФИО:14; Адрес:1; Расовая/национальная принадлежность:2,17,1,xls
/home/termit/dataset/Прочее/prikaz_N_675_ot_30.08.2018_.pdf,Дата рождения:26,26,4,pdf
/home/termit/dataset/Прочее/gk6wsflsno7xkvnynehy33ugy7n098ue.pdf,ФИО:1761; Адрес:4; Здоровье:1,1766,1,pdf
/home/termit/dataset/Прочее/pfhd_2024_02.pdf,ФИО:345; Телефон:1; Дата рождения:2; ИНН:1,349,3,pdf
/home/termit/dataset/Прочее/dsu-symposium-2024.pdf,Email:1,1,4,pdf
/home/termit/dataset/Прочее/ekol_prirod.pdf,ФИО:182; Дата рождения:1,183,3,pdf
/home/termit/dataset/Прочее/instr_PNO.pdf,ФИО:28,28,4,pdf
/home/termit/dataset/Прочее/tehn_int.pdf,ФИО:162; Дата рождения:3; Здоровье:1,166,1,pdf
/home/termit/dataset/Прочее/Лицей ЮФУ_ПОЛОЖЕНИЕ о ВД.pdf,ФИО:576; Дата рождения:7; Здоровье:1,584,1,pdf
/home/termit/dataset/Прочее/KCP_asp_2025.pdf,ФИО:178; Здоровье:5; Расовая/национальная принадлежность:2,185,1,pdf
/home/termit/dataset/Прочее/u_konsor.doc,ФИО:29; Email:41; Адрес:6,76,3,doc
/home/termit/dataset/Прочее/السيرة الذاتية د. صبحي شرف عميد الكلية 13-3 - Copy.pdf,Email:1,1,4,pdf
/home/termit/dataset/Прочее/Prof.communication.pdf,Email:1,1,4,pdf
/home/termit/dataset/Прочее/2633b07b34442b5df2b84aa2226dd0e9.pdf,ФИО:3,3,4,pdf
/home/termit/dataset/Прочее/100_bak_Urmosh.docx,ФИО:7,7,4,docx
/home/termit/dataset/Прочее/cpgz2j07avd690b8sv0s21rxpuypsq9t.pdf,ФИО:2088; Дата рождения:7; Адрес:4; Здоровье:1,2100,1,pdf
/home/termit/dataset/Прочее/38.04.03.pdf,ФИО:235; Здоровье:1,236,1,pdf
/home/termit/dataset/Прочее/45.04.01_komm.pdf,ФИО:154; Расовая/национальная принадлежность:6,160,1,pdf
/home/termit/dataset/Прочее/41.04.04.pdf,ФИО:197; Здоровье:7; Расовая/национальная принадлежность:4,208,1,pdf
/home/termit/dataset/Прочее/Cutting-edge%20management%20in%20hotels%20and%20hospitality%20enterprises.pdf,Email:1,1,4,pdf
/home/termit/dataset/Прочее/TsKP_Biotekhnologia_biomeditsina_i_ekologicheskiy_monitoring_Babeshko.pdf,Телефон:1; Email:1,2,4,pdf
/home/termit/dataset/Прочее/meteorolog.pdf,ФИО:118,118,3,pdf
/home/termit/dataset/Прочее/Перечень документов.docx,ФИО:20; Телефон:2; Email:1; Адрес:1,24,4,docx
/home/termit/dataset/Прочее/Call-for-papers_2024.pdf,Email:1,1,4,pdf
/home/termit/dataset/Прочее/Сведения о доходах ректора ФГАОУ ВО ЮФУ 2020.xls,ФИО:22,22,4,xls
/home/termit/dataset/Прочее/sred_zp_adm_2017.pdf,ФИО:30,30,4,pdf
/home/termit/dataset/Прочее/fb66cb01477a968bfe786611fb0eea9b.pdf,ФИО:977; Адрес:3,980,3,pdf
/home/termit/dataset/Прочее/annot_spec.pdf,ФИО:76; Здоровье:1; Расовая/национальная принадлежность:1,78,1,pdf
/home/termit/dataset/Прочее/Course%20syllabus%20sample_Key%20Concepts%20in%20Urban%20and%20Cultural%20Studies.pdf,Email:1,1,4,pdf
/home/termit/dataset/Прочее/Prikaz-1846_Application2-Act.rtf,Email:1,1,4,rtf
/home/termit/dataset/Прочее/matematika_ino.pdf,ФИО:86,86,3,pdf
/home/termit/dataset/Прочее/protokol.pdf,ФИО:193; Телефон:1; Email:1; Дата рождения:1,196,3,pdf
/home/termit/dataset/Прочее/2.3.7.pdf,ФИО:101,101,3,pdf
/home/termit/dataset/Прочее/%D0%A0%D0%90%D0%A1_127-%D1%80%20%D0%90%D1%81%D1%81%D0%BE%D1%86%D0%B8%D0%B0%D1%86%D0%B8%D1%8F.pdf,ФИО:21; Адрес:1,22,4,pdf
/home/termit/dataset/Прочее/Порядок проведения.docx,ФИО:91; Email:1; Дата рождения:1,93,3,docx
/home/termit/dataset/Прочее/ped_d.pdf,ФИО:147; Здоровье:3,150,1,pdf
/home/termit/dataset/Прочее/goslicense.pdf,ФИО:68; Дата рождения:3; Адрес:4,75,3,pdf
/home/termit/dataset/Прочее/%D0%A2%D0%B5%D1%85%D0%BD%D0%BE%D1%81%D1%84%D0%B5%D1%80%D0%BD%D0%B0%D1%8F-%D0%B1%D0%B5%D0%B7%D0%BE%D0%BF%D0%B0%D1%81%D0%BD%D0%BE%D1%81%D1%82%D1%8C.pdf,ФИО:143; Дата рождения:1; Здоровье:1,145,1,pdf
/home/termit/dataset/Прочее/MAG.docx,ФИО:827,827,3,docx
/home/termit/dataset/Прочее/soglasie_leadplan.pdf,ФИО:496; Email:3; Дата рождения:5; Адрес:2; ИНН:2,508,3,pdf
/home/termit/dataset/Прочее/Course%20Syllabus%20(Vocational%20Training%20Technologies).pdf,Email:1,1,4,pdf
/home/termit/dataset/Прочее/pp-bsm.pdf,ФИО:3152; Дата рождения:11; Здоровье:4; Расовая/национальная принадлежность:30,3197,1,pdf
/home/termit/dataset/Прочее/050302_B_3_23082020.pdf,ФИО:684; Здоровье:2,686,1,pdf
/home/termit/dataset/Прочее/%D0%A0386.%20%D0%A7%D0%B5%D0%BB%D0%BE%D0%B2%D0%B5%D0%BA%20%D0%B2%20%D0%BC%D0%B8%D1%80%D0%B5%20%D0%98%D0%98.pdf,ФИО:77,77,3,pdf
/home/termit/dataset/Прочее/Catalogue_of_UNG_Equipment_and_Expertise_for_External_users.pdf,Email:87,87,3,pdf
/home/termit/dataset/Прочее/Course%20syllabus_Nedin.pdf,Email:1,1,4,pdf
/home/termit/dataset/Прочее/prikl_mat.pdf,ФИО:175; Здоровье:1,176,1,pdf
/home/termit/dataset/Прочее/sved_o_d_f_k_2014.docx,ФИО:29; Расовая/национальная принадлежность:1,30,1,docx
/home/termit/dataset/Прочее/Anant-Ram-UGC.pdf,Дата рождения:1,1,4,pdf
/home/termit/dataset/Прочее/%D0%9F%D0%A4%D0%A5%D0%94%202022%20%20%20%D0%B8%D0%B7%D0%BC%2002%20%D1%81%20%D0%BE%D1%82%D1%82%D0%B8%D1%81%D0%BA%D0%BE%D0%BC.pdf,ФИО:239; Телефон:1; Дата рождения:2; ИНН:1,243,3,pdf
/home/termit/dataset/Прочее/scientific%20journal.doc,ФИО:1,1,4,doc
/home/termit/dataset/Прочее/Bid_Magistracy.rtf,Email:1,1,4,rtf
/home/termit/dataset/Прочее/The_SRC.pdf,Email:1,1,4,pdf
/home/termit/dataset/Прочее/17_av1-202252.pdf,ФИО:453; Email:2; Дата рождения:8; Адрес:6; Здоровье:1,470,1,pdf
/home/termit/dataset/Прочее/Sred_ZPL_Adm_2016.pdf,ФИО:31; Дата рождения:22,53,3,pdf
/home/termit/dataset/Прочее/%D0%A0%D0%90%D0%A1_263-%D1%80%2015.03.pdf,ФИО:27,27,4,pdf
/home/termit/dataset/Прочее/bio.pdf,ФИО:478; Здоровье:1,479,1,pdf
/home/termit/dataset/Прочее/Russian_Cultural_Studies.pdf,ФИО:36; Адрес:1,37,4,pdf
/home/termit/dataset/Прочее/spisok_shablon.docx,ФИО:8,8,4,docx
/home/termit/dataset/Прочее/1C_Science-pattern.rtf,Email:1,1,4,rtf
/home/termit/dataset/Прочее/Otchet%202016.pdf,ФИО:2245; Телефон:2; Дата рождения:7; Банковская карта:7; Здоровье:14; Расовая/национальная принадлежность:4,2279,1,pdf
/home/termit/dataset/Прочее/Course%20syllabus_Religions%20%20.pdf,Email:2,2,4,pdf
/home/termit/dataset/Прочее/5.3.5.pdf,ФИО:308; Здоровье:3,311,1,pdf
/home/termit/dataset/Прочее/Главный бухгалтер- Балашова ТН.xls,ФИО:20,20,4,xls
/home/termit/dataset/Прочее/Course%20syllabus%20sample_Urban%20design%20project%205.%20Designing%20an%20environment%20based%20on%20the%20concept%20of%20identity.pdf,Email:1,1,4,pdf
/home/termit/dataset/Прочее/24n.pdf,Дата рождения:18,18,4,pdf
/home/termit/dataset/Прочее/osn_soc_ped.pdf,ФИО:144; Дата рождения:2,146,3,pdf
/home/termit/dataset/Прочее/1.2.2_mat_mod.pdf,ФИО:68; Здоровье:1,69,1,pdf
/home/termit/dataset/Прочее/%D0%9F15_%D0%9C%D0%A3%D0%90%D0%9C_%D0%A6%D0%9A.pdf,ФИО:27,27,4,pdf
/home/termit/dataset/Прочее/Вакансии 2022.pdf,ФИО:6,6,4,pdf
/home/termit/dataset/Прочее/sved_o_d_f_g_2014.docx,ФИО:138,138,3,docx
/home/termit/dataset/Прочее/Ecology%20of%20the%20city.pdf,Email:1,1,4,pdf
/home/termit/dataset/Прочее/osn_soc_rab.pdf,ФИО:226; Здоровье:1,227,1,pdf
/home/termit/dataset/Прочее/SFedU_.pdf,Email:2,2,4,pdf
/home/termit/dataset/Прочее/П245-ОД Регламент проведения выборов заведующего кафедрой.pdf,ФИО:281; Email:2; Религия/политика:10,293,1,pdf
/home/termit/dataset/Прочее/Aula_Hispánica_osen_2017.doc,ФИО:52; Email:2; Адрес:5; Расовая/национальная принадлежность:2,61,1,doc
/home/termit/dataset/Прочее/5.2.4_org.pdf,ФИО:333; Дата рождения:17; Здоровье:1,351,1,pdf
/home/termit/dataset/Прочее/lit_ino.pdf,ФИО:63,63,3,pdf
/home/termit/dataset/Прочее/44.04.01_ist.pdf,ФИО:288; Дата рождения:2; Религия/политика:2,292,1,pdf
/home/termit/dataset/Прочее/Area%20studies%20and%20tourist%20destinations.pdf,Телефон:1; Email:2,3,4,pdf
/home/termit/dataset/Прочее/ID_2025.pdf,ФИО:962; Здоровье:47; Расовая/национальная принадлежность:11,1020,1,pdf
/home/termit/dataset/Прочее/sport_sover.pdf,ФИО:616; Дата рождения:5,621,3,pdf
/home/termit/dataset/Прочее/Spisok_citiruemosti_NII_Phys.docx,ФИО:13,13,4,docx
/home/termit/dataset/Прочее/kol_vo_m.pdf,ФИО:38,38,4,pdf
/home/termit/dataset/Прочее/GenerationS-info.rtf,Email:1,1,4,rtf
/home/termit/dataset/Прочее/ConfPABCProgram_2023.pdf,ФИО:19,19,4,pdf
/home/termit/dataset/Прочее/%D0%A0%D0%90%D0%A1_715-%D1%80%20HR.pdf,ФИО:46,46,4,pdf
/home/termit/dataset/Прочее/sved_o_d_f_j_2014.xls,ФИО:21,21,4,xls
/home/termit/dataset/Прочее/rasp_dop_mag.pdf,ФИО:79; Дата рождения:73,152,3,pdf
/home/termit/dataset/Прочее/Pravila_priema_2025_v_SGUGiT_Bakalavriat_Specialitet.pdf,ФИО:2965; Дата рождения:14; Здоровье:1; Расовая/национальная принадлежность:21,3001,1,pdf
/home/termit/dataset/Прочее/cher.pdf,ФИО:83,83,3,pdf
/home/termit/dataset/Прочее/e341c346955f24a09fba0a84d37a870a.pdf,ФИО:1329; Адрес:5,1334,3,pdf
/home/termit/dataset/Прочее/osn_serv.pdf,ФИО:195,195,3,pdf
/home/termit/dataset/Прочее/030303_B_3_31082020.pdf,ФИО:639; Здоровье:1,640,1,pdf
/home/termit/dataset/Прочее/gl_VII_exam_P120-OD_reglament_PK.pdf,ФИО:295; Дата рождения:1; Религия/политика:1,297,1,pdf
/home/termit/dataset/Прочее/ergo.pdf,ФИО:197; Адрес:1; Здоровье:1,199,1,pdf
/home/termit/dataset/Прочее/%D0%A0%D0%90%D0%A1_142-%D1%80%20(1).pdf,ФИО:18,18,4,pdf
/home/termit/dataset/Прочее/BCom_Brochure.pdf,Email:1,1,4,pdf
/home/termit/dataset/Прочее/Главный бухгалтер сведения в рамках декларационной кампании.xls,ФИО:49,49,4,xls
/home/termit/dataset/Прочее/Ombadsuperson.pdf,Email:2; Дата рождения:9,11,4,pdf
/home/termit/dataset/Прочее/spec_him.pdf,ФИО:185,185,3,pdf
/home/termit/dataset/Прочее/sved_o_d_r_2017.xls,ФИО:21,21,4,xls
/home/termit/dataset/Прочее/Spisok_indiv_dostig.pdf,ФИО:153,153,3,pdf
/home/termit/dataset/Прочее/2025-_.pdf,ФИО:19; Телефон:2,21,4,pdf
/home/termit/dataset/Прочее/Сведения о доходах проректоров директоров филиалов и зам. главного бухгалтера ФГАОУ ВО ЮФУ 2020.xls,ФИО:373,373,3,xls
/home/termit/dataset/Прочее/P982.pdf,ФИО:217; Здоровье:4; Расовая/национальная принадлежность:1,222,1,pdf
/home/termit/dataset/Прочее/pfhd_2024_01.pdf,ФИО:345; Телефон:1; Дата рождения:2; ИНН:1,349,3,pdf
/home/termit/dataset/Прочее/%D0%9F%D0%A4%D0%A5%D0%94%202022%20%20%20%D0%B8%D1%81%D1%85%D0%BE%D0%B4%D0%BD%D1%8B%D0%B9%20%D1%81%20%D0%BE%D1%82%D1%82%D0%B8%D1%81%D0%BA%D0%BE%D0%BC.pdf,ФИО:239; Телефон:1; Дата рождения:2; ИНН:1,243,3,pdf
/home/termit/dataset/Прочее/Otchet_2011.pdf,ФИО:112; Религия/политика:1; Расовая/национальная принадлежность:1,114,1,pdf
/home/termit/dataset/Прочее/03.04.03.pdf,ФИО:184,184,3,pdf
/home/termit/dataset/Прочее/2.3.6.pdf,ФИО:131; Адрес:2; Здоровье:2,135,1,pdf
/home/termit/dataset/Прочее/pfhd_2025_02.pdf,ФИО:345; Телефон:1; Дата рождения:2; ИНН:1,349,3,pdf
/home/termit/dataset/Прочее/4a2be25626609e594edc147261ef747d.pdf,ФИО:1266; Адрес:5,1271,3,pdf
/home/termit/dataset/Прочее/Protokol_0.pdf,ФИО:179; Телефон:1; Email:1; Адрес:1; Здоровье:1,183,1,pdf
/home/termit/dataset/Прочее/ipa2014%20(1).docx,ФИО:138,138,3,docx
/home/termit/dataset/Прочее/П1352 О стоимости в 2022_23гг 2х и последующих курсов.pdf,ФИО:40,40,4,pdf
/home/termit/dataset/Прочее/Course%20syllabus%20ADVANCED%20PROBLEMS%20OF%20MATHEMATICAL%20PHYSICS.pdf,Email:1,1,4,pdf
/home/termit/dataset/Прочее/44.04.01_innov.pdf,ФИО:209,209,3,pdf
/home/termit/dataset/Прочее/teacher_instruction_new.pdf,Телефон:1; Email:1,2,4,pdf
/home/termit/dataset/Прочее/Planes_Aula_Hispánica_2017_rus_vesna.doc,ФИО:40; Email:2; Адрес:4,46,4,doc
/home/termit/dataset/Прочее/it_resh.pdf,ФИО:159; Дата рождения:1; Здоровье:4,164,1,pdf
/home/termit/dataset/Прочее/Приказ 391.pdf,ФИО:110,110,3,pdf
/home/termit/dataset/Прочее/Postanovlenie Pravitelstva N 568.pdf,ФИО:151; Дата рождения:17,168,3,pdf
/home/termit/dataset/Прочее/diz_komp.pdf,ФИО:175,175,3,pdf
/home/termit/dataset/Прочее/user_registration_in_EBS_Lan.docx,ФИО:42; Email:2,44,4,docx
/home/termit/dataset/Прочее/KD_SPA_2023.pdf,ФИО:400; Телефон:2; Email:1; Дата рождения:4; Адрес:2,409,3,pdf
/home/termit/dataset/Прочее/osn_alg.pdf,ФИО:59,59,3,pdf
/home/termit/dataset/Прочее/%D0%9F112-%D0%9E%D0%94_%D0%9F%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B0%20%D0%B2%D0%BE%D1%81%D0%BF%D0%B8%D1%82%D0%B0%D0%BD%D0%B8%D1%8F.pdf,ФИО:700; Дата рождения:14; Здоровье:2,716,1,pdf
/home/termit/dataset/Прочее/1.5.pdf,ФИО:1082; Здоровье:2,1084,1,pdf
/home/termit/dataset/Прочее/izveshenie-015.pdf,ФИО:105; Адрес:1,106,3,pdf
/home/termit/dataset/Прочее/ВыпискаТемы-ВКР-ИНоЗ_2025-выпуска.pdf,ФИО:507; Адрес:1; Здоровье:3; Религия/политика:1; Расовая/национальная принадлежность:2,514,1,pdf
/home/termit/dataset/Прочее/osn_turism.pdf,ФИО:76; Здоровье:1,77,1,pdf
/home/termit/dataset/Прочее/%D0%A0%D0%90%D0%A1_1532-%D1%80.pdf,ФИО:22; Дата рождения:1,23,4,pdf
/home/termit/dataset/Прочее/Ovsepyan%20Course%20syllabus.pdf,Email:1,1,4,pdf
/home/termit/dataset/Прочее/Public Self Disclosure.pdf,Email:9,9,4,pdf
/home/termit/dataset/Прочее/%D0%A0613%20%D0%BF%D0%B0%D1%81%D0%BF%D0%BE%D1%80%D1%82%D0%B0%20%D0%BA%D0%BE%D0%BC%D0%BF%D0%B5%D1%82%D0%B5%D0%BD%D1%86%D0%B8%D0%B9.pdf,ФИО:49,49,4,pdf
/home/termit/dataset/Прочее/2n8uitfe0x.pdf,ФИО:114; Расовая/национальная принадлежность:1,115,1,pdf
/home/termit/dataset/Прочее/Course%20syllabus%20sample%20(International%20standards%20for%20legal%20-%20%D0%90%D1%80%D0%B7%D1%83%D0%BC%D0%B0%D0%BD%D1%8F%D0%BD).pdf,Email:1,1,4,pdf
/home/termit/dataset/Прочее/google_terms_of_service_nl_eu.pdf,Email:2; Паспорт РФ:3,5,3,pdf
/home/termit/dataset/Прочее/standing order about Scientific research institute  of Physics.pdf,ФИО:353,353,3,pdf
/home/termit/dataset/Прочее/18n.pdf,Дата рождения:12,12,4,pdf
/home/termit/dataset/Прочее/%D0%A0%D0%90%D0%A1_153-%D0%A0.pdf,ФИО:21; Адрес:1,22,4,pdf
/home/termit/dataset/Прочее/DGTU-conference-programm.rtf,Email:1,1,4,rtf
/home/termit/dataset/Прочее/Prikaz-1928_Application1-Report_form.rtf,Email:1,1,4,rtf
/home/termit/dataset/Прочее/gl_V_exam_P120-OD_reglament_PK.pdf,ФИО:1361; Дата рождения:1; Здоровье:2,1364,1,pdf
/home/termit/dataset/Прочее/1.1.pdf,ФИО:221; Здоровье:4,225,1,pdf
/home/termit/dataset/Прочее/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F_%D0%9C%D0%A4%D0%A6.pdf,ФИО:56; Телефон:3,59,3,pdf
/home/termit/dataset/Прочее/wpm5skhpgcr5ncwf6dwz92dutt9ucc13.pdf,ФИО:3928; Здоровье:7,3935,1,pdf
/home/termit/dataset/Прочее/Structural_division_Report_Form.rtf,Email:1,1,4,rtf
/home/termit/dataset/Прочее/politika-obrabotki-dannyh-tassru.docx,ФИО:1897; Email:1; Дата рождения:45,1943,3,docx
/home/termit/dataset/Прочее/Management%20advances%20in%20hospitality.pdf,ФИО:3; Email:1,4,4,pdf
/home/termit/dataset/Прочее/mag_lk_2025.pdf,ФИО:13,13,4,pdf
/home/termit/dataset/Прочее/perezachet.docx,ФИО:6,6,4,docx
/home/termit/dataset/Прочее/Course%20syllabus_Semiotic%20Studies%20in%20Russia%20and%20Development%20of%20the%20Humanities%20in%20Europe_2022.pdf,Email:1,1,4,pdf
/home/termit/dataset/Прочее/%D0%A0%D0%90%D0%A1_1635-%D0%A0%20%D0%98%D1%82%D0%BE%D0%B3%D0%B8%20%D0%B3%D0%BE%D0%B4%D0%B0%20%D0%B2%20%D0%A2%D0%BE%D1%87%D0%BA%D0%B5%20%D0%BA%D0%B8%D0%BF%D0%B5%D0%BD%D0%B8%D1%8F%20%D0%AE%D0%A4%D0%A3.pdf,ФИО:23,23,4,pdf
/home/termit/dataset/Прочее/CartaCercetatoruluiCodul-de-Conduita.pdf,Дата рождения:2,2,4,pdf
/home/termit/dataset/Прочее/1.2.2.pdf,ФИО:154; Адрес:2; Здоровье:1,157,1,pdf
/home/termit/dataset/Прочее/Aula_Hispánica_osen_2018_rus.doc,ФИО:23; Email:2; Адрес:2,27,4,doc
/home/termit/dataset/Прочее/Rasporiagenie-1129-p_Application-sample.rtf,Email:1,1,4,rtf
/home/termit/dataset/Прочее/Prikaz-1845_Application1-Report.rtf,Email:1,1,4,rtf
/home/termit/dataset/Прочее/5.2.6.pdf,ФИО:357; Дата рождения:2; Здоровье:4,363,1,pdf
/home/termit/dataset/Прочее/zayv_shablon.docx,ФИО:4,4,4,docx
/home/termit/dataset/Прочее/%D0%94%D0%BB%D1%8F%20%D1%81%D0%B0%D0%B9%D1%82%D0%B0%20%D0%A1%D1%80%D0%B5%D0%B4%D0%BD%D0%B8%D0%B9%20%D0%B1%D0%B0%D0%BB%D0%BB%20%D0%B8%20%D0%95%D0%93%D0%AD%202021_22.pdf,ФИО:48,48,4,pdf
/home/termit/dataset/Прочее/45.04.01_tpimk.pdf,ФИО:230; Расовая/национальная принадлежность:1,231,1,pdf
/home/termit/dataset/Прочее/04.04.01.pdf,ФИО:115; Здоровье:1,116,1,pdf
/home/termit/dataset/Прочее/UGC-Public-Self-Disclosure-document.pdf,Email:12; ИНН:1,13,3,pdf
/home/termit/dataset/Прочее/5.8.1.pdf,ФИО:661; Здоровье:2,663,1,pdf
/home/termit/dataset/Прочее/03.05.2024%20%20%D0%A0%D0%90%D0%A1_438-%D1%80-1_%205-%D0%BB%D0%B5%D1%82%D0%B8%D0%B5%20%D0%A2%D0%BE%D1%87%D0%BA%D0%B8%20%D0%BA%D0%B8%D0%BF%D0%B5%D0%BD%D0%B8%D1%8F%20%D0%AE%D0%A4%D0%A3.pdf,ФИО:61; Дата рождения:2,63,3,pdf
/home/termit/dataset/Прочее/54.04.01.pdf,ФИО:168; Здоровье:1,169,1,pdf
/home/termit/dataset/Прочее/pr10_15092012.pdf,Email:1,1,4,pdf
/home/termit/dataset/Прочее/83124a_7c666ad59fdd470f83e349daad57df65.pdf,Email:1,1,4,pdf
/home/termit/dataset/Прочее/emir-frandt-disclosure.pdf,Email:2,2,4,pdf
/home/termit/dataset/Прочее/anketa_dpo_2023.docx,ФИО:17,17,4,docx
/home/termit/dataset/Прочее/Prilogenie_Structural_division-report_form.rtf,Email:1,1,4,rtf
/home/termit/dataset/Прочее/prikaz_N_1022_ot_21.11.2018_.pdf,Дата рождения:14,14,4,pdf
/home/termit/dataset/Прочее/Согласие законного представителя.docx,ФИО:41; Дата рождения:2; Адрес:1,44,4,docx
/home/termit/dataset/Прочее/tehn_int_d.pdf,ФИО:172; Адрес:1,173,3,pdf
/home/termit/dataset/Прочее/Politika_privatnosti_UB.pdf,ФИО:269; Email:3,272,3,pdf
/home/termit/dataset/Прочее/%D0%A0%D0%90%D0%A1_303-%D1%80.pdf,ФИО:24; Дата рождения:3,27,4,pdf
/home/termit/dataset/Прочее/Course%20Syllabus%20(Preparation%20of%20Scientific%20Publications).pdf,Email:1,1,4,pdf
/home/termit/dataset/Прочее/5.8.pdf,ФИО:446; Дата рождения:2; Здоровье:1,449,1,pdf
